name,info,subfolder,year
DP02_0067PM,Percent Margin of Error!!EDUCATIONAL ATTAINMENT!!Percent bachelor's degree or higher,DP02,2010
DP02_0068E,Estimate!!VETERAN STATUS!!Civilian population 18 years and over,DP02,2010
DP02_0068M,Estimate Margin of Error!!VETERAN STATUS!!Civilian population 18 years and over,DP02,2010
DP02_0068PE,Percent!!VETERAN STATUS!!Civilian population 18 years and over,DP02,2010
DP02_0068PM,Percent Margin of Error!!VETERAN STATUS!!Civilian population 18 years and over,DP02,2010
DP02_0069E,Estimate!!VETERAN STATUS!!Civilian veterans,DP02,2010
DP02_0069M,Estimate Margin of Error!!VETERAN STATUS!!Civilian veterans,DP02,2010
DP02_0069PE,Percent!!VETERAN STATUS!!Civilian veterans,DP02,2010
DP02_0069PM,Percent Margin of Error!!VETERAN STATUS!!Civilian veterans,DP02,2010
DP02_0070E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,DP02,2010
DP02_0070M,Estimate Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,DP02,2010
DP02_0070PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,DP02,2010
DP02_0070PM,Percent Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Total Civilian Noninstitutionalized Population,DP02,2010
DP02_0071E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0071M,Estimate Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0071PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0071PM,Percent Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0072E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,DP02,2010
DP02_0072M,Estimate Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,DP02,2010
DP02_0072PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,DP02,2010
DP02_0072PM,Percent Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!Under 18 years,DP02,2010
DP02_0073E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0073M,Estimate Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0073PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0073PM,Percent Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0074E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,DP02,2010
DP02_0074M,Estimate Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,DP02,2010
DP02_0074PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,DP02,2010
DP02_0074PM,Percent Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!18 to 64 years,DP02,2010
DP02_0075E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0075M,Estimate Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0075PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0075PM,Percent Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0076E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,DP02,2010
DP02_0076M,Estimate Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,DP02,2010
DP02_0076PM,Percent Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,DP02,2010
DP02_0076PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over,DP02,2010
DP02_0077E,Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0077M,Estimate Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0077PE,Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0077PM,Percent Margin of Error!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!With a disability,DP02,2010
DP02_0078E,Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over,DP02,2010
DP02_0078M,Estimate Margin of Error!!RESIDENCE 1 YEAR AGO!!Population 1 year and over,DP02,2010
DP02_0078PE,Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over,DP02,2010
DP02_0078PM,Percent Margin of Error!!RESIDENCE 1 YEAR AGO!!Population 1 year and over,DP02,2010
DP02_0079E,Estimate!!RESIDENCE 1 YEAR AGO!!Same house,DP02,2010
DP02_0079M,Estimate Margin of Error!!RESIDENCE 1 YEAR AGO!!Same house,DP02,2010
DP02_0079PM,Percent Margin of Error!!RESIDENCE 1 YEAR AGO!!Same house,DP02,2010
DP02_0079PE,Percent!!RESIDENCE 1 YEAR AGO!!Same house,DP02,2010
DP02_0080E,Estimate!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.,DP02,2010
DP02_0080M,Estimate Margin of Error!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.,DP02,2010
DP02_0080PE,Percent!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.,DP02,2010
DP02_0080PM,Percent Margin of Error!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.,DP02,2010
DP02_0081E,Estimate!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Same county,DP02,2010
DP02_0081M,Estimate Margin of Error!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Same county,DP02,2010
DP02_0081PM,Percent Margin of Error!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Same county,DP02,2010
DP02_0081PE,Percent!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Same county,DP02,2010
DP02_0082E,Estimate!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county,DP02,2010
DP02_0082M,Estimate Margin of Error!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county,DP02,2010
DP02_0082PE,Percent!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county,DP02,2010
DP02_0082PM,Percent Margin of Error!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county,DP02,2010
DP02_0083E,Estimate!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Same state,DP02,2010
DP02_0083M,Estimate Margin of Error!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Same state,DP02,2010
DP02_0083PM,Percent Margin of Error!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Same state,DP02,2010
DP02_0083PE,Percent!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Same state,DP02,2010
DP02_0084E,Estimate!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Different state,DP02,2010
DP02_0084M,Estimate Margin of Error!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Different state,DP02,2010
DP02_0084PE,Percent!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Different state,DP02,2010
DP02_0084PM,Percent Margin of Error!!RESIDENCE 1 YEAR AGO!!Different house in the U.S.!!Different county!!Different state,DP02,2010
DP02_0085E,Estimate!!RESIDENCE 1 YEAR AGO!!Abroad,DP02,2010
DP02_0085M,Estimate Margin of Error!!RESIDENCE 1 YEAR AGO!!Abroad,DP02,2010
DP02_0085PM,Percent Margin of Error!!RESIDENCE 1 YEAR AGO!!Abroad,DP02,2010
DP02_0085PE,Percent!!RESIDENCE 1 YEAR AGO!!Abroad,DP02,2010
DP02_0086M,Estimate Margin of Error!!PLACE OF BIRTH!!Total population,DP02,2010
DP02_0086PE,Percent!!PLACE OF BIRTH!!Total population,DP02,2010
DP02_0086PM,Percent Margin of Error!!PLACE OF BIRTH!!Total population,DP02,2010
DP02_0086E,Estimate!!PLACE OF BIRTH!!Total population,DP02,2010
DP02_0087M,Estimate Margin of Error!!PLACE OF BIRTH!!Native,DP02,2010
DP02_0087PE,Percent!!PLACE OF BIRTH!!Native,DP02,2010
DP02_0087PM,Percent Margin of Error!!PLACE OF BIRTH!!Native,DP02,2010
DP02_0087E,Estimate!!PLACE OF BIRTH!!Native,DP02,2010
DP02_0088E,Estimate!!PLACE OF BIRTH!!Native!!Born in United States,DP02,2010
DP02_0088M,Estimate Margin of Error!!PLACE OF BIRTH!!Native!!Born in United States,DP02,2010
DP02_0088PE,Percent!!PLACE OF BIRTH!!Native!!Born in United States,DP02,2010
DP02_0088PM,Percent Margin of Error!!PLACE OF BIRTH!!Native!!Born in United States,DP02,2010
DP02_0089E,Estimate!!PLACE OF BIRTH!!Native!!Born in United States!!State of residence,DP02,2010
DP02_0089M,Estimate Margin of Error!!PLACE OF BIRTH!!Native!!Born in United States!!State of residence,DP02,2010
DP02_0089PM,Percent Margin of Error!!PLACE OF BIRTH!!Native!!Born in United States!!State of residence,DP02,2010
DP02_0089PE,Percent!!PLACE OF BIRTH!!Native!!Born in United States!!State of residence,DP02,2010
DP02_0090E,Estimate!!PLACE OF BIRTH!!Native!!Born in United States!!Different state,DP02,2010
DP02_0090M,Estimate Margin of Error!!PLACE OF BIRTH!!Native!!Born in United States!!Different state,DP02,2010
DP02_0090PE,Percent!!PLACE OF BIRTH!!Native!!Born in United States!!Different state,DP02,2010
DP02_0090PM,Percent Margin of Error!!PLACE OF BIRTH!!Native!!Born in United States!!Different state,DP02,2010
DP02_0091M,"Estimate Margin of Error!!PLACE OF BIRTH!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",DP02,2010
DP02_0091E,"Estimate!!PLACE OF BIRTH!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",DP02,2010
DP02_0091PE,"Percent!!PLACE OF BIRTH!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",DP02,2010
DP02_0091PM,"Percent Margin of Error!!PLACE OF BIRTH!!Native!!Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)",DP02,2010
DP02_0092E,Estimate!!PLACE OF BIRTH!!Foreign born,DP02,2010
DP02_0092M,Estimate Margin of Error!!PLACE OF BIRTH!!Foreign born,DP02,2010
DP02_0092PE,Percent!!PLACE OF BIRTH!!Foreign born,DP02,2010
DP02_0092PM,Percent Margin of Error!!PLACE OF BIRTH!!Foreign born,DP02,2010
DP02_0093E,Estimate!!U.S. CITIZENSHIP STATUS!!Foreign-born population,DP02,2010
DP02_0093M,Estimate Margin of Error!!U.S. CITIZENSHIP STATUS!!Foreign-born population,DP02,2010
DP02_0093PM,Percent Margin of Error!!U.S. CITIZENSHIP STATUS!!Foreign-born population,DP02,2010
DP02_0093PE,Percent!!U.S. CITIZENSHIP STATUS!!Foreign-born population,DP02,2010
DP02_0094E,Estimate!!U.S. CITIZENSHIP STATUS!!Naturalized U.S. citizen,DP02,2010
DP02_0094M,Estimate Margin of Error!!U.S. CITIZENSHIP STATUS!!Naturalized U.S. citizen,DP02,2010
DP02_0094PE,Percent!!U.S. CITIZENSHIP STATUS!!Naturalized U.S. citizen,DP02,2010
DP02_0094PM,Percent Margin of Error!!U.S. CITIZENSHIP STATUS!!Naturalized U.S. citizen,DP02,2010
DP02_0095M,Estimate Margin of Error!!U.S. CITIZENSHIP STATUS!!Not a U.S. citizen,DP02,2010
DP02_0095E,Estimate!!U.S. CITIZENSHIP STATUS!!Not a U.S. citizen,DP02,2010
DP02_0095PE,Percent!!U.S. CITIZENSHIP STATUS!!Not a U.S. citizen,DP02,2010
DP02_0095PM,Percent Margin of Error!!U.S. CITIZENSHIP STATUS!!Not a U.S. citizen,DP02,2010
DP02_0096E,Estimate!!YEAR OF ENTRY!!Population born outside the United States,DP02,2010
DP02_0096M,Estimate Margin of Error!!YEAR OF ENTRY!!Population born outside the United States,DP02,2010
DP02_0096PE,Percent!!YEAR OF ENTRY!!Population born outside the United States,DP02,2010
DP02_0096PM,Percent Margin of Error!!YEAR OF ENTRY!!Population born outside the United States,DP02,2010
DP02_0097E,Estimate!!YEAR OF ENTRY!!Native,DP02,2010
DP02_0097M,Estimate Margin of Error!!YEAR OF ENTRY!!Native,DP02,2010
DP02_0097PM,Percent Margin of Error!!YEAR OF ENTRY!!Native,DP02,2010
DP02_0097PE,Percent!!YEAR OF ENTRY!!Native,DP02,2010
DP02_0098E,Estimate!!YEAR OF ENTRY!!Entered 2000 or later,DP02,2010
DP02_0098M,Estimate Margin of Error!!YEAR OF ENTRY!!Entered 2000 or later,DP02,2010
DP02_0098PE,Percent!!YEAR OF ENTRY!!Entered 2000 or later,DP02,2010
DP02_0098PM,Percent Margin of Error!!YEAR OF ENTRY!!Entered 2000 or later,DP02,2010
DP02_0099E,Estimate!!YEAR OF ENTRY!!Entered before 2000,DP02,2010
DP02_0099M,Estimate Margin of Error!!YEAR OF ENTRY!!Entered before 2000,DP02,2010
DP02_0099PM,Percent Margin of Error!!YEAR OF ENTRY!!Entered before 2000,DP02,2010
DP02_0099PE,Percent!!YEAR OF ENTRY!!Entered before 2000,DP02,2010
DP02_0100M,Estimate Margin of Error!!YEAR OF ENTRY!!Foreign born,DP02,2010
DP02_0100E,Estimate!!YEAR OF ENTRY!!Foreign born,DP02,2010
DP02_0100PE,Percent!!YEAR OF ENTRY!!Foreign born,DP02,2010
DP02_0100PM,Percent Margin of Error!!YEAR OF ENTRY!!Foreign born,DP02,2010
DP02_0101M,Estimate Margin of Error!!YEAR OF ENTRY!!Entered 2000 or later,DP02,2010
DP02_0101E,Estimate!!YEAR OF ENTRY!!Entered 2000 or later,DP02,2010
DP02_0101PE,Percent!!YEAR OF ENTRY!!Entered 2000 or later,DP02,2010
DP02_0101PM,Percent Margin of Error!!YEAR OF ENTRY!!Entered 2000 or later,DP02,2010
DP02_0102E,Estimate!!YEAR OF ENTRY!!Entered before 2000,DP02,2010
DP02_0102M,Estimate Margin of Error!!YEAR OF ENTRY!!Entered before 2000,DP02,2010
DP02_0102PM,Percent Margin of Error!!YEAR OF ENTRY!!Entered before 2000,DP02,2010
DP02_0102PE,Percent!!YEAR OF ENTRY!!Entered before 2000,DP02,2010
DP02_0103M,"Estimate Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea",DP02,2010
DP02_0103PE,"Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea",DP02,2010
DP02_0103PM,"Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea",DP02,2010
DP02_0103E,"Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea",DP02,2010
DP02_0104E,Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe,DP02,2010
DP02_0104M,Estimate Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe,DP02,2010
DP02_0104PE,Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe,DP02,2010
DP02_0104PM,Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Europe,DP02,2010
DP02_0105E,Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia,DP02,2010
DP02_0105M,Estimate Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia,DP02,2010
DP02_0105PE,Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia,DP02,2010
DP02_0105PM,Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Asia,DP02,2010
DP02_0106E,Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa,DP02,2010
DP02_0106M,Estimate Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa,DP02,2010
DP02_0106PE,Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa,DP02,2010
DP02_0106PM,Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Africa,DP02,2010
DP02_0107E,Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania,DP02,2010
DP02_0107M,Estimate Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania,DP02,2010
DP02_0107PE,Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania,DP02,2010
DP02_0107PM,Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Oceania,DP02,2010
DP02_0108E,Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America,DP02,2010
DP02_0108M,Estimate Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America,DP02,2010
DP02_0108PE,Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America,DP02,2010
DP02_0108PM,Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Latin America,DP02,2010
DP02_0109E,Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America,DP02,2010
DP02_0109M,Estimate Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America,DP02,2010
DP02_0109PE,Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America,DP02,2010
DP02_0109PM,Percent Margin of Error!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Northern America,DP02,2010
DP02_0110E,Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,DP02,2010
DP02_0110M,Estimate Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,DP02,2010
DP02_0110PE,Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,DP02,2010
DP02_0110PM,Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over,DP02,2010
DP02_0111E,Estimate!!LANGUAGE SPOKEN AT HOME!!English only,DP02,2010
DP02_0111M,Estimate Margin of Error!!LANGUAGE SPOKEN AT HOME!!English only,DP02,2010
DP02_0111PE,Percent!!LANGUAGE SPOKEN AT HOME!!English only,DP02,2010
DP02_0111PM,Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!English only,DP02,2010
DP02_0112E,Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English,DP02,2010
DP02_0112M,Estimate Margin of Error!!LANGUAGE SPOKEN AT HOME!!Language other than English,DP02,2010
DP02_0112PE,Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English,DP02,2010
DP02_0112PM,Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Language other than English,DP02,2010
DP02_0113E,"Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Speak English less than very well""",DP02,2010
DP02_0113M,"Estimate Margin of Error!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Speak English less than very well""",DP02,2010
DP02_0113PE,"Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Speak English less than very well""",DP02,2010
DP02_0113PM,"Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Speak English less than very well""",DP02,2010
DP02_0114E,Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish,DP02,2010
DP02_0114M,Estimate Margin of Error!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish,DP02,2010
DP02_0114PE,Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish,DP02,2010
DP02_0114PM,Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish,DP02,2010
DP02_0115E,"Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish!!Speak English less than very well""",DP02,2010
DP02_0115M,"Estimate Margin of Error!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish!!Speak English less than very well""",DP02,2010
DP02_0115PE,"Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish!!Speak English less than very well""",DP02,2010
DP02_0115PM,"Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Spanish!!Speak English less than very well""",DP02,2010
DP02_0116E,Estimate!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages,DP02,2010
DP02_0116M,Estimate Margin of Error!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages,DP02,2010
DP02_0116PE,Percent!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages,DP02,2010
DP02_0116PM,Percent Margin of Error!!LANGUAGE SPOKEN AT HOME!!Language other than English!!Other Indo-European languages,DP02,2010
